,,offensive,tweet
3483,20446,0,RT @zoejoiner: if you're gonna trash talk my piercings don't say it in front of my best friends &#128514;&#128514;&#128514;&#128514;
3484,20452,0,RT what got me into baseball! :Well only a couple more days till all these legends will be retired #CORE4 #Yankees http://t.co/bL2V1v2n9T&#8221;
3485,20458,0,"RT: Thank you, Captain. It'll never be the same. @Yankees #Jeter#2 http://t.co/EIe8D8C5cj&#8221;"
3486,20464,0,"Rams too ""@GnarlsDarkley: Lakers as a whole is trash RT @80sbaby4life: Jordan Hill is trash. Play Davis and Randle more"""
3487,20472,0,Ravioli stuffed wit lobster nd a nice stuffed clam #eating betterthanamobster http://t.co/PzdoESaR
3488,20476,0,"Re: Alexander Skarsgard, my roommate has declared: ""He's a sexy albino lizard. i dont know how that's sexy, but it kinda is."""
3489,20477,0,Reaaallly wish I had more milk for Oreos. Lol
3490,20480,0,Ready to go get my fried Oreos
3491,20482,0,Real basketball players get disappointed when they throw something in the trash can and miss
3492,20495,0,Real talk not being byes or nothin! The whole NFC south glad bag trash this year none of the teams have a chance making it to the playoffs!
3493,20500,0,Really craving my arroz con pollo y habichuelas right now
3494,20501,0,Really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke..
3495,20504,0,Reaper drones pinpoint Jihadi John http://t.co/IBScZeLxXe via @MailOnline
3496,20511,0,Regular joes rockin tha boat that's us redneck yacht clubbb&#9728;&#127926;
3497,20513,0,"Remember that fear is there to guide you, not cripple you."
3498,20520,0,Republicans aren't the only racist in America. We have racist Democrats too. But don't play the token negro card... http://t.co/FT5c4yhraG
3499,20521,0,Rescue elephant calf &#8216;Nunai&#8217; looking fuzzy at the International Fund for Animal Welfare Rehabilitati http://t.co/PAetLXGuoa
3500,20523,0,"Rev. Charlie Rangel: What Unions Stand For Are &#8220;Spiritual Damn Things&#8221;&#8230; LIKE INFLATABLE RATS. 

 http://t.co/2nmrLDvIgB"
3501,20524,0,Review: The Yanks are Coming! A Military History of the United States in World War I http://t.co/Hv4k1yZACH via @BreitbartNews
3502,20525,0,"Rewrite, tinker with it's official language regarding same-sex relationships, divorce, remarriage, etc. But nothing is set in stone at all."
3503,20543,0,"Rose colored glasses only, you guys. #wvnextin6"
3504,20544,0,"Roseanne really bums me out. The show, and the woman. On that note, it's time to chug some ZzzQuil."
3505,20549,0,Rotherdam #RapeJihad coverup: young girls sacrificed on altar of political correctness in favor pf paki pedo gangs http://t.co/RDgyG6GURv
3506,20556,0,Ruby is not ugly #bunga bunga
3507,20557,0,Rudy Throws Fastballs Near Charlie&#8217;s Chin..(No Sweat) Crist Ducking Giuliani Campaign Politics In Florida! DoG http://t.co/EJpdwlS5qj&#8217;s-chin
3508,20568,0,Russel Martin had a miserable season but is quietly having a good September #Yankees #BlueJays #MLB
3509,20582,0,S/o to my mom came home to tacos and brownies &#9786;&#65039;&#128523;
3510,20590,0,SNL mocks entire Obama tenure in Ebola skit - Hot Air http://t.co/miJdg6x6UC
3511,20591,0,SOMEBODY please BRING OUT OF MY hotel room and HIRE ME for something REAL&gt; I work hard for somebody throwing me in the trash. #IWantOut
3512,20600,0,Saltine crackers for dinner lol. Sad lyfe.
3513,20613,0,Sapete che? Vi odio..... ho finito..
3514,20615,0,"Saw 5 pick up a dime off the floor with her toes. Apparently my ""monkey toes"" gene is strong with that one."
3515,20617,0,"Saw brownies on the kitchen counter, bit into one and immediately a surge of pain and spice hit my tongue. Chili flakes. Eff you, Brian."
3516,20635,0,"School
Schoo
Scho
Sch
Sc
S
St
Sta
Stay
Stay h
Stay ho
Stay hom
Stay home"
3517,20639,0,Scott brooks finds new ways to flip me the bird each game. I know it's the right move but #Idontcare #KDStreak #imsad
3518,20649,0,Sebastian is high on cat nip rn
3519,20656,0,"See me ride out of that sunset, on your, colored TV screen #TNT #ACDC"
3520,20659,0,See the jumbotron? That&#8217;s where the jig is
3521,20667,0,Seeing another baseball team just makes me wanna book my @Yankees trip right now.
3522,20675,0,Selling ex lax brownies in front of Meijer to pregnant women. #GoodDeed
3523,20681,0,"Sent ideas in to VOEM , they only seem to wanna hold testing/drills in nice weather, we need to run mock incidents in bad weather, night,"
3524,20682,0,Serious question here; How many country songs mention honkey tonk(s)?
3525,20685,0,"Seriously, reading 'thriller' like books spook me more than most horror movies. 
#bookgeek"
3526,20690,0,Sewing is also a requirement to be an #ISIS Jihadi girl - keep the men's clothes presentable #ISISFeminism http://t.co/sN5KUwMX78
3527,20698,0,Shades of Eric Chavez's past gold glove! #Yankees #Oakland
3528,20704,0,"She May Be Dumb As A Stump, but even Sarah mocks OBAMA! http://t.co/Qwxb4wbfZq&#8221;"
3529,20735,0,"She has zebra tights in her take home bag, me and my mom are just &#128525;"
3530,20759,0,She sounded like a bird crowing
3531,20767,0,She trash tho.
3532,20769,0,She unfollowed me after I said I cried watching dawn of the apes lmaooooooo
3533,20777,0,She's definitely a Kardashian bird RT @BasedChasen: http://t.co/RY3ocBwVTn
3534,20778,0,She's just mad cuz her big toe looks like an angry bird! Haha
3535,20779,0,Sheehey back door cuts still go un guarded! #IU #HoosierHoops #hoosiers
3536,20798,0,Short answer: Yes. ~ Sage Grouse Rebellion: Will Obama use two small birds to limit oil drilling in the West? http://t.co/TK0nZBBTte
3537,20800,0,Should #Oscar go to @AndySerkis or #Computer that turned him into an ape? http://t.co/oWgoCjxpXs NO...The #ComputerScience major #Movie
3538,20801,0,Should I be worried that a lady behind my building is talking to a crow?
3539,20803,0,Should I take a nap though too kill a mocking bird or nah?
3540,20824,0,Shut up birds it's bed time.
3541,20834,0,Shy girls &gt;&gt;
3542,20836,0,"Shy singer surprises and melts Simons heart: http://t.co/RbCWsvvdJY 

This was so damn beautiful! I almost cried!!"
3543,20837,0,Shylock &amp; Wongs: 3 Incidents of Democrat Bigotry In 3 Weeks - Media Mum http://t.co/iX03VrK0KI via @BreitbartNews
3544,20838,0,Shylock &amp; Wongs: 3 Incidents of Democrat Bigotry In 3 Weeks - Media Mum http://t.co/rX8ynPg1Yd via @BreitbartNews
3545,20845,0,Sierra almost got caught with the ole hick &#128514;&#128514;&#128514;
3546,20846,0,Sighs of relief from Beijing Guoan fans &amp; #China's govt as club nips Japanese rival 2-1 in tense match: #football http://t.co/EesEOR7Iba
3547,20851,0,Sinai Jihadi Group Beheads 3 Accused of Being 'Spies of the Jews' http://t.co/3CDOsElI1k via @BreitbartNews
3548,20866,0,"Sitting alone watching White Chicks, no pants, fuzzy blankets, tea || turn up"
3549,20868,0,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/VlnhyAhaEW"
3550,20869,0,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/m9wYnrLtWz"
3551,20871,0,Sixten just shoved like 8 Oreos down his throat
3552,20874,0,Skippy and the Kats. #FezBandName @RonandFezSXM
3553,20876,0,Slack jawed yokel husband http://t.co/VE1PWFrz9t
3554,20916,0,Smuggled letter by Gaza tunnel digger details suffering under Hamas rule http://t.co/jusiee1yhK via @TheMuslimIssue
3555,20934,0,So I'm at #tedgibson and Ted is getting his hair colored right beside me. Heeeey!
3556,20935,0,"So I've been pretty paranoid about the cooling weather bringing about an abundance of birds in Austin, NYC and Philadelphia."
3557,20936,0,So Politico says Rney will win and then goes after Gallup for doing the same thing. LMAO at you #teabaggers #morningjoe
3558,20938,0,So am I the only cracker up playing his guitar (thank you @Tampa_Rick ) on this Saturday night?
3559,20951,0,"So i bought condoms for my party at rite aid and the lady gave me a dirty look, just now i came back and bought trash bags #imagineherface"
3560,20958,0,"So let's see what you look like in the AM without the 10 filters and colored contact lenses, your followers are dying to know 

@uberfoxy"
3561,20963,0,So many weird people in the ghetto at this time.
3562,20964,0,So much for #UCLA being the team to beat they are trash
3563,20965,0,So much more going on but hypocrisy doesn't sit well with me. My redneck family from central Illinois more black then Bieber!
3564,20968,0,"So my daughter seen Charlie Villanueva... Questions on 1,000 &#128514;&#128514;&#128514;&#128514;"
3565,20970,0,"So my light was off &amp; door was closed , mom walks in turn lights on . Tells me to take trash out in the morning . then walked out.. Light on"
3566,20975,0,So now been trill is trash cus asap said so &#128533; ok
3567,20979,0,So real it's unreal LOL #Yankees #WorldSeries #27andCounting #MLB #MLBtheShow12 http://t.co/tdMrBsnP
3568,20990,0,"So we are not even two full games into the season, and the fairweather whining is already in full effect? #Yankees"
3569,20996,0,"So you don't want to see the true life story of American heroes, Bizzy, Lazy, Krayzie &amp; Wish... you wanna watch hillbillies shoot pumpkins"
3570,21000,0,"So, I can get into something closely approximating the full bird of paradise yoga pose. TIME TO MAKE MY RAGDOLL COSPLAY"
3571,21001,0,"So, about this flappy bird game then."
3572,21015,0,Some Douche cubs redneck cubs fan freaked out asking if bites..... No you bloody BERK!!! He's like the&#8230; http://t.co/ulc6CMVtki
3573,21016,0,Some Jihadi posted a bio of the #ISIS boss Mr Awad with excellent sociological info. Can't thank him/her enough for the gift.
3574,21017,0,Some are oval and some are pink some are blue and some are just yellow
3575,21025,0,"Some black people live in an entirely different world where everything is peaches and cream, apparently. Take off the rose colored glasses."
3576,21063,0,"Someone at my household wants to die. I get all excited to enjoy a couple of Oreos, but someone left ONLY ONE. ONE FRIGGIN' OREO. &#128545;&#128548;&#128544;&#128298;&#128299;"
3577,21066,0,Someone come take these brownies away from me before I eat the whole pan!
3578,21068,0,Someone please bring me Goldfish crackers
3579,21069,0,Someone probably told him 6 God was trash.
3580,21070,0,"Someone should explain to Blake griffin that talking trash to an opposing 3rd string is unbecoming, even amongst clippers."
3581,21072,0,Someone tell @RSherman_25 his dreads are part of the uniform. I'd pull your hair too. Why are you trash talking? Cut your Doodoo braids.
3582,21074,0,Someone tell the royals to stay home there trash&#128553;
3583,21078,0,"Someone's mother called me a ""handsome, buff, yellow thang"" last night... my ego was temporarily elevated and @binniemouse was dying lol"
3584,21085,0,"Sometimes I wish I had a cute pet monkey, but then I remember it would probably defecate everywhere, beat me up, and destroy my house."
3585,21093,0,"Sometimes, even I gotta tell these hoes to grow up smh"
3586,21104,0,Sooo my first aid/cpr certification came in handy tonight. Glad I didn't lose my monkey @Bekkalina13
3587,21106,0,"Sore Loser Charlie Crist Won&#8217;t Give Concession Speech, Calls For Recount http://t.co/MVhecTyUYs #tcot #pjnet"
3588,21107,0,"Sorry Sam, I went to @elonuniversity RT @wulfpacksam83: Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game."
3589,21109,0,Sorry all my fellow negros
3590,21117,0,Sources say that Charlie Crist is on the phone with Rick Scott as I type this to concede.
3591,21119,0,Space brownies &#128125;
3592,21123,0,"Speaking of ford and garland, I need to get my sub from there. And a job application. Lol killin 2 birds with one stone!! #merica"
3593,21125,0,"Special thanks to Tina, Charlie and staff at Waverly Hills... thanks to everyone that dedicated time to make the... http://bit.ly/aKyqk2"
3594,21136,0,Stafford trash without Megatron #fantasyfootballproblems
3595,21144,0,Stay warm &#10052;&#65039;&#127744; #beanies #sweaterweather #booty4ever http://t.co/zPTCkqybAM
3596,21146,0,Stayin up late to watch #Ichiro #Yankees
3597,21148,0,Step up and take your oppurtunity! #freshfaces #iubb #hoosiers
3598,21150,0,Stephan A Smith saying Jay Cutlers shouldn't be a MVP candidate is just straight up retarded
3599,21170,0,"Stop Smokin' Bathsalt, Charlie Brown! #rejectedpeanutsspecials"
3600,21177,0,Stop rt'ing Celtics trash please
3601,21190,0,"Study by Center for Biological Diversity called (taxpayer funded) Ivanpah a &#8220;mega-trap&#8221;-will kill 28,000 birds year. http://t.co/xPXEhne29E"
3602,21216,0,Such a trash episode of the walking dead tonight.
3603,21219,0,Suddenlink is trash. Y'all know how important Bubble Guppies is to our day?
3604,21226,0,Sunday's are the day to chug through while everyone else around you is obsessing with what their fave football team does and fantasy league.
3605,21230,0,Supporters of officer Darren Wilson rally in St Louis http://t.co/HtfgJJ7kYt #ferguson #kkk #tcot #tpot #teabaggers #teaparty
3606,21234,0,"Surprise, surprise! TSA trashes Brandon Darby's Border Patrol sources http://t.co/EtDKzFrRzK"
3607,21235,0,Surrender of Divinity - Conquerors of the Apocalypse: http://t.co/9Qv5RsY1p3 via @youtube &gt;Oriental Black Metal Hell!!
3608,21240,0,Swap meet bound #beaner
3609,21242,0,Sweet Jesus #morningjoe are you going to split screen Rep James Clyburn &amp; Charlie Daniels at the same time? #morningjoe
3610,21245,0,"Sweet baby birds, you crack me up. ~~ Houston Foodlovers http://t.co/2Idh4BatO1"
3611,21247,0,"Sweet yellow bone thang, I call her Honey mustard... http://t.co/IsFduDu9bx"
3612,21248,0,Sweet! Just found that box of Twinkies I bought last year for $225.00! I bet its at least tripled by now! Such a no-brainer buy!
3613,21263,0,"TRUST ME #Seattle&gt; WE GIVE #Thanksgiving it's DUE&gt; A huge, flightless bird? Dream come true for European bird eaters......."
3614,21269,0,Taco Bell is super trash when you're sober
3615,21276,0,Taking out a second mortgage and betting it all on the Yankees winning the World Cup. They win a lot; seemed like a no-brainer to me.
3616,21287,0,Taria the filterless sis.dari the angelic sis.im the big bro lol and jigg lil bro&#128553;
3617,21289,0,Tattoos are about expression not meaning. One mans trash is another mans treasure &#128161;&#128176;
3618,21318,0,Terrifying. #leprechaun http://t.co/447wgkSVVG
3619,21319,0,Text me instead of playing flappy birds #SoIKnowItsReal
3620,21329,0,Thank you Charlie #FF @Charlie4927 @StacyDmomof5 @PattiSM74 @RevkahJC @cantUCIMblonde @Kacado
3621,21330,0,Thank you Charlie @Charlie4927 @StacyDmomof5 @cantUCIMblonde @RevkahJC @PattiSM74 @Kacado
3622,21331,0,"Thank you Charlie, Happy Thursday @Charlie4927 @StacyDmomof5 @PattiSM74 @Kacado @cantUCIMblonde @RevkahJC"
3623,21332,0,"Thank you, hand out that candy Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74"
3624,21333,0,Thanks @delaney_jade for coming with me last night because it's ghetto and no one else could of handled it! #Summer2014
3625,21334,0,Thanks Charlie @Charlie4927 @RevkahJC @StacyDmomof5 @PattiSM74 @cantUCIMblonde @Kacado
3626,21335,0,Thanks Charlie @Charlie4927 @StacyDmomof5 @RevkahJC @PattiSM74 @cantUCIMblonde @Kacado
3627,21336,0,"Thanks Charlie, have a great evening @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74"
3628,21339,0,"Thanks to @JoMousley80 cracker tweets today, my pilchards on Krackerwheat are repeating on me like a typical night on the #BBC :-/"
3629,21345,0,That 'Ouija' movie look like trash
3630,21347,0,That Principal shld be ashamed 'Look at these poor colored kids who WE made smart' They are not your props. #disgusted #morningjoe
3631,21386,0,That crow has socks
3632,21390,0,"That dude from Chicago w/ the fuzzy mustache and bangs, Johnny Love, he's whack. #memoriesofidots"
3633,21393,0,That front flip was trash. That's how I front flip into the swimming pool and land on my back every time.
