,,offensive,tweet
17849,17849,1,RT @TrillSteez_: &#8220;@sincerelylivy_: i can't fw no friendly bitch..&#8221;
17850,17850,1,RT @TrillZo_QMG: Girls with good pussy are possessed by demons its a fact
17851,17851,1,RT @TripleCz_3G: Finna make a power move wit a bitch taxes we both gone be straight long as she do wat I told ha
17852,17852,1,RT @TroyMadden: I guess it's cool to just walk around with ya titties out in a see-thru top? Shit.. if these hoes ain't trippin' how can I
17853,17853,1,"RT @TroyMadden: If I see a bitch walking around wearing what Rihanna had on ima grab a titty and hoe I dare you to get mad, we can fight ab&#8230;"
17854,17854,1,RT @TroyMadden: Real niggas can handle anything.. including any bitch or any nigga
17855,17855,0,RT @TrucksHorsesDog: Coincky~dink http://t.co/53bnMFYQZA
17856,17856,1,RT @TrueDreadhead: Girls wanna hoe around and turn up but gone regret the shit afterwards.
17857,17857,1,"RT @TrueNovacane: @UFUCKIN_RIGHT hell nahh. If a bitch had respect for her own damn body, she wouldn't wear that shit in public."
17858,17858,1,"RT @TrueNovacane: Back in the G, getting pregnant was a big deal, now these bitches getting pregnant &amp; its like ""what else new ?!"""
17859,17859,1,RT @TrueNovacane: Only pussy niggas wouldn't fuck with a chick if she has stretch marks..
17860,17860,1,"RT @TrueNovacane: When you think you sliden, bitch you slippen &amp; I know the truth. I KNOWW I KNOWW I KNOWW, YOU KNOW THAT I KNOWW I KNOWW I&#8230;"
17861,17861,1,"RT @TrueTorontoGirl: I am woman, hear me bitch."
17862,17862,1,RT @TrulyCece_: Deletin emojis off a nigga/bitch contact name cos they don't mean shit to you anymore &#128514;
17863,17863,1,RT @Truth_305: &#8220;@CityBoiCoop: LMFAOOOOOOOOOO RT @CoochCakes: LMAOOO RT @MyPotnaB: You a faggot if you ever wore a tall tee &amp; took your pant&#8230;
17864,17864,1,RT @TruuLifeWisdom: hoes be having 15 iPhone cases and 4 pair of panties..
17865,17865,1,"RT @TrxllLegend: One good girl is worth a thousand bitches

&#128112; = &#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#8230;"
17866,17866,1,RT @TryHardAlby: @TryHardSilva @davidam_23 get downstairs you fucking pussy
17867,17867,1,RT @TryHardTee: @davidam_23 get downstairs and play me im fifa bitch
17868,17868,1,"RT @TuckerMustDie_: When she tells you ""Go hug one of your hoes."" &amp; you actually do it 
https://t.co/nfAbyILdkX"
17869,17869,1,RT @TuhhNaeee_x33: Meat Forevea selling a bitch out &#128514;&#128514;&#128514;&#128514;&#128553;
17870,17870,1,RT @TumbIrRelate: Retweet to save a dumb bitch http://t.co/OqfyOgSLDX
17871,17871,1,RT @TurtleMcNasty: Well I'd love to stay and chat but you're a total bitch
17872,17872,0,"RT @TwangNation: On this day , February 13, in 2002 Waylon Jennings left us for that honky-tonk in the sky - Dreaming My Dreams - ht ..."
17873,17873,1,RT @TweetBelow_: The person below is into big booty bitches&#128525;&#127825;
17874,17874,1,RT @TweetLikeAGirI: Cinco de way ho http://t.co/cM9JHHK41Y
17875,17875,0,RT @TweetLikeAGirI: when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who s&#8230;
17876,17876,1,RT @TweetLikeAGirI: wow so the dolphin asked her to marry him and she kisses the other guy right in front of her rude ass bitch http://t.co&#8230;
17877,17877,0,RT @TweetTully: This is so great. Regular season ball is for the birds
17878,17878,1,RT @Tweet_In_Doll: Biddin with my bitches #Family
17879,17879,1,RT @TweetnAssChiqk: We gotta be pretty. With a perfect body. Smart. Funny . Not too tall. Know how to cook. Be good at sex but not a hoe. H&#8230;
17880,17880,1,RT @Tweets2Sweet Niggas REALLY ARE the new bitter bitches
17881,17881,1,RT @Tweets2Sweet Or lack of &#8220;@HumbltonBanks Smh u niggers &amp; ur music knowledge&#8221;
17882,17882,1,"RT @Tweets_NOchill: If she ever been on a club flyer, She a hoe."
17883,17883,0,RT @TwitchyTeam: 'Dying laughing': Russian wrestlers mock 'girly man' Obama's workout video http://t.co/LLDrxLZeUs
17884,17884,0,"RT @TwitchyTeam: 'Worst tweet ever'? PR 'pro' manages to sound racist, mock AIDS in a single tweet http://t.co/0nTcWbrMMk"
17885,17885,0,"RT @TwitchyTeam: Low turnout reported, but Charlie Crist just filed and emergency motion to extend voting hours in Broward Co. http://t.co/&#8230;"
17886,17886,0,RT @TwitchyTeam: Richard Grenell: WaPo's Greg Sargent mocks voter ID and 'proves point' of proponents http://t.co/KG3NEWOYIy
17887,17887,1,RT @TwooTwentyOne12: When bitches try to be funny ... That get you beat up real quick
17888,17888,1,RT @Twothumbsupdgaf: stay shutting these hoes down..
17889,17889,0,RT @TyDunne: Have to go with the slant pass to your outside linebacker in that situation.
17890,17890,1,"RT @TyNoDollaSign: If i cut all my hoes off for u &amp; we stop talkin , you owe me some new hoes &#128530; fym"
17891,17891,0,"RT @TyWahlbrink: @victoriakuhlman One day more until turkey, it will nip me in the belly, we'll be ready for the stuffing, we will wet ours&#8230;"
17892,17892,1,"RT @TycoTatts: *hits blunt*

""bruh if she tells me to go text my other hoes, but she's one of my hoes, do I keep texting her ? http://t.co/&#8230;"
17893,17893,1,RT @TyeOnHi: that shit's for the birds
17894,17894,1,RT @Tylar____: @1stBlocJeremiah Shut up hoe ass nigga
17895,17895,1,RT @Tylar____: @1stBlocJeremiah Why you sneak dissin you hoe ass nigga
17896,17896,1,RT @Tylar____: @1stBlocJeremiah bitch shutUP
17897,17897,1,RT @Tylar____: @1stBlocJeremiah lol man bitch shut the fuck upppppp
17898,17898,1,RT @Tylar____: @1stBlocJeremiah lol man bitch shutup I'm salty lowkey
17899,17899,1,RT @Tylar____: @1stBlocJeremiah lol why you tryna be raw doe bitch
17900,17900,1,RT @Tylar____: Man this hoe Heaven stay taking all day
17901,17901,1,RT @TylerCarter4L: Hell yea bitch!!!
17902,17902,1,RT @TylerCottam14: Suge knight deserved to get shot that nigga had 2pac killed! #fucksuge karma is a bitch!
17903,17903,0,"RT @TylerGimblin: Girls, don't let a dude treat you like a yellow starburst. You are a pink starburst."
17904,17904,1,RT @TylerIAm: Not a one RT @TheDiorHomie @TylerIAm lmaooooooo never saw a bitch at a Deltron concert blood
17905,17905,1,RT @TylerReactions: When someone retweets a bitch I hate onto my timeline http://t.co/P0lZnmJKLp
17906,17906,1,RT @TylerSteak89: The big bitch in the back of a group of girls is known as the caboose #FAT
17907,17907,1,RT @TylerZirhut: @BINDLE13 @gingerash2013 hahaha ok you got a point there there would be hella bitches screamin and cryin ova that nigga th&#8230;
17908,17908,1,"RT @Tyler_Weddle_23: &#8220;@Sexualgif: ""I hate that hoe already"" &#128514;&#128128; http://t.co/JzBcCsn75h&#8221; &#128514;&#128514;&#128514; this shit cracks me up!"
17909,17909,1,"RT @TylersSooClutch: My dad is a hoe, fuck him &#127797;"
17910,17910,1,RT @TyrinFlyGuy: Niggas fufu &amp; bitches is too
17911,17911,1,RT @Tyson_Fury: Ow &amp; while I'm at it where has @DavidPrice_1 gone the big lanky twat.
17912,17912,0,RT @UFGatorFamily: Incase any hillbillies try to roast... &#128010;&#128010; http://t.co/LJ168KTccp
17913,17913,0,RT @UFlorida: @GatorZoneFB It's a bird...It's a plane...It's Jake McGee! http://t.co/WVdLScoDvw
17914,17914,1,RT @UKnoMyNameBxtch: Y'all hoes need to get out more. There so much more to life than being a fuckin hater. Go get yours.
17915,17915,1,RT @UNApologetic4: &#128514;RT @Poochda63: X___X RT @COCAINEMOUTH: Only Twitter niggas care bout hairy pussy. Them 5 niggas I fucked today ain't gi&#8230;
17916,17916,1,RT @UNCLERUCKUS_BD: Andrew Bynum got traded and then they waived him the very next day... a nigger can't keep a job
17917,17917,1,RT @UNCLERUCKUS_BD: Being a nigger isn't a color it's a state of mind
17918,17918,1,RT @UNCLERUCKUS_BD: Somewhere in the ghetto it's a nigger getting shot over BBQ
17919,17919,1,RT @UPTMillz: &#128514; RT @DimpledJoint: INTERESTING RT @curtyndacut: RT if ur child father aint shit...then look in the mirror at the dumb bitch &#8230;
17920,17920,1,RT @UPTMillz: You can buy milk w/ WIC guys RT @VernieMack: #QTNA RT @Major_K8: How y&#8217;all bitches gon breast feed wit nipple rings? &#128563;&#128534;&#8220;
17921,17921,0,"RT @USABillOfRights: Psychological Warfare for Dhimmis -- DEFEATING ISLAM
http://t.co/M8zlTY0fZs
joining forces to take out world's trash h&#8230;"
17922,17922,0,RT @USAgov: Our national bird - the American bald eagle - is an endangered species success story. http://t.co/OJscNNMYEm
17923,17923,0,"RT @USRealityCheck: Republicans Want to Yank Food Stamps from the Hungry: 

 May 16, 2... http://t.co/2UkcoICd9Q prg #P2"
17924,17924,1,RT @UberBuIlshit: A recent Harvard study concluded that bitches in fact be trippin.
17925,17925,0,"RT @UberFacts: Mila Kunis has heterochromia iridum which gives her two different colored eyes. One eye is green, the other is brown."
17926,17926,0,RT @UberFacts: The strings attached to boxes of animal crackers were originally put there so that the box could be hung from Christmas tree&#8230;
17927,17927,1,RT @UceJayy: I see you subtweeting me hoe.
17928,17928,1,RT @UglyGawd: Or fags cause if you post you found him attractive as well RT @JactionJ: Niggas who post trannys to see if a nigga thirsts ov&#8230;
17929,17929,1,"RT @UmChillBreaux: it's never about the hoes he's entertaining , it's always about the fact that he's entertaining these hoes !"
17930,17930,1,"RT @UmmmSassy: ""You're such a bitch"" http://t.co/3m1bRIlvfp"
17931,17931,1,RT @UnCharted_: Don't get your panties in a twist. Just take 'them off and let my tongue twist around in your pussy instead.
17932,17932,1,RT @UnansweredQuot: Did that bitch ever get out of Ludacris's way?
17933,17933,1,RT @UnapologetiicB: If you've been though what I've been through you would have turned into a heartless bitch by now but I'm stronger &amp; bet&#8230;
17934,17934,1,RT @UnapologetiicB: What's it like being a cold hearted cunt?
17935,17935,1,RT @UnbearableTier_: I need my pussy ate now !
17936,17936,0,RT @UncleBlazer: Yo mama so ghetto she uses cigarette butts as q-tips
17937,17937,0,RT @Underchilde: *Goes into monkey bar to meet swingers*
17938,17938,1,"RT @UnicornCowboy: @UglyNi99ah pepsi and cheerios
smashin on these hoes
got me blue in the taco
bae thinks of me flaco
errybody frontin
jus&#8230;"
17939,17939,1,RT @UniiQueMariee: There's only ONE bae at the end of the day. &#128584;&#128175;&#128149;&#128571; Cause she ride for me unlike you other bitches.
17940,17940,1,RT @UniquelyTierra_: &#8220;@vintage_monroe_: &#8220;@dewayneee_: That pussy so wet she gotta dry outside&#8221;stop telling my business&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;
17941,17941,0,RT @UnnagroundKing: RT @JoshHelaku: I don't care who Kendrick made that song for it's still trash
17942,17942,1,"RT @Unnforgivable: Listen, cunt: Today ain&#8217;t yo day"
17943,17943,1,RT @Unorthodex: Nah I hate white people now since he looks like a dyke RT @ElBasedParko: I think he just ended racism http://t.co/VgjYHn4bvt
17944,17944,1,"RT @Unt_Unnnnn: Moment of truth, these hoes the truth"
17945,17945,0,"RT @UnusualFactPage: Shy people tend have great observational skills, making it easier to recognize the core of a problem then solving it."
17946,17946,1,RT @Uptown_Byrd: Philly full of these type hoes. Broke bitches! http://t.co/AZh2Ql6lwN
17947,17947,1,RT @UrKindOfBrand: If she's always been a dyke she's a virgin. No way around that. Her first time eating box don't take her virginity.... #&#8230;
17948,17948,1,RT @UrKindOfBrand: Vote or Die bitches
17949,17949,1,"RT @UrbanCraziness: ""nah go talk to ur hoes since u dont wanna text back n shit"" http://t.co/cvBzmjQXyO"
17950,17950,1,RT @UrbanCraziness: Andy went from owning toys to owning bitches.. And also tf is that coke doing teaching a class? &#128514; http://t.co/gjbUR29BKu
17951,17951,1,RT @UrbanCraziness: when you see a bitch nigga subtweet you http://t.co/vvhEhwDRWf
17952,17952,1,"RT @UrbanEngIish: ""I'm grown"" = Let me be a hoe in peace."
17953,17953,1,"RT @UrbanEngIish: ""SHARKEISHA'D"" = To lose one's face due to the brute force of a knockout punch. ""Dat bitch got sharkeisha'd"""
17954,17954,1,"RT @UrbanEngIish: ""These hoes ain't loyal"" = Women of this generation cannot be trusted."
17955,17955,0,"RT @UrbanEngIish: When your phone goes off in class and the teacher says ""turn that trash off"" but its a song from your mixtape = https://t&#8230;"
17956,17956,1,RT @UrsTruly_Jessie: These bitches is actors out here
17957,17957,1,RT @UsGEMINIS: #Gemini doesn't really look back at their ex's. Some things just look better in the trash!!
17958,17958,1,RT @VERSACEGAWDD: yall really expect a 40 yr old nigga to still rap about raping hoes and killing his mother? nah
17959,17959,1,RT @VH1PNUT TWITTER WHATS THIS MEAN ? RT @Ay_W_ I come alive in the night time + Sleep all day hoe all night.
17960,17960,1,RT @VICD713ENT: Good pussy ain't changin nothin. Might bump you up to main hoe from side jank. That only mean you get fucked more &#128533;
17961,17961,1,RT @VIVARonRon: Your pussy must not pop severely &#8220;@YaDadPipesMaggs: But Im single &#128514; http://t.co/ZhoJNaoKME&#8221;
17962,17962,1,"RT @VRTWxrk_Flash: Mac 10 lay on the floor like a matress ""@yungchipotle: Young based god came straight for the bitches"""
17963,17963,0,RT @VUULibrary: It is Shakespeare's birthday. Take a look at some Shakespearean trash talk. http://t.co/JSy3UFfaIb
17964,17964,1,RT @VaTxn: Illegal alien is not a race. It's a crime. @MuchoMacho @McDonalds @jeandeaux1776 @cspanwj #wetbacks http://t.co/pf2YpelyOP
17965,17965,1,RT @Vacante_: If a girl cant make a decision whether to date you or not tell that bitch to kick rocks.
17966,17966,1,"RT @Vacante_: If ya girl shaves the pussy before going out with her girls, somethings wrong."
17967,17967,1,RT @VadeFisse_: dont try too fuck with me &amp; got a million and TWO bitches because I will tell them all.. I PROMISE I WILL
17968,17968,0,RT @Vaeflare: ...Because sometimes you just need a moment to appreciate a noble guinea pig with steampunk dragon wings. http://t.co/SeRyx9v&#8230;
17969,17969,0,RT @VainHumility: Naming my son Caesar. Dawn of the apes is the absolute best movie I've ever seen in my entire life.
17970,17970,0,"RT @VandTRailroad: #DidYouKnow: The Comstock Lode was a boon 4 @VirginiaCity as it grew 2 20,000 ppl &amp; became 1 of the largest &amp; wealthiest&#8230;"
17971,17971,1,RT @VandalSavage_: Crying &#8220;kill me with fire&#8221; RT @80sbaby4life: That pussy crying for help
17972,17972,1,RT @Vbomb20: Got these hoes on my dick like brad pitt
17973,17973,0,RT @Venus_Lynn: &#8220;@dylxnl: look ghetto but it work http://t.co/chrvW9dPca&#8221;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;&#128557;
17974,17974,0,RT @VersaceAmeezy: Austin is so cute like look at him all excited because he got Oreos http://t.co/0mK1W8Reak
17975,17975,1,RT @VersaceLaFlare: All bitches cheat. You just gotta acknowledge its gonna happens so when it does it&#8217;ll hurt less.
17976,17976,1,RT @VersaceLaFlare: everybody turning into assholes this year. Look what you&#8217;ve bitches have done to us.
17977,17977,1,RT @VersaceSilk: When you and your boys discover a hoe https://t.co/nluZGQV3EQ
17978,17978,0,RT @VersaceSilk: When you try to tell grandpa that 70s music was trash https://t.co/kYULQZoBC6
17979,17979,1,RT @VersaceTweetGod: Jenny was a hoe til she got AIDS until she was ready to settle down with Forrest Gump who tried saving her SO many tim&#8230;
